database_karpathy_llama2.c,1659,0
database_jrouwe_JoltPhysics,100734,2
database_KDE_ghostwriter,42755,0
database_keepassxreboot_keepassxc,77232,0
database_JSBSim-Team_jsbsim,44065,21
database_kahypar_kahypar,56322,0
database_karalabe_hid,28583,0
database_Kautenja_nes-py,1865,0
database_kamailio_kamailio,26673,21
database_kelektiv_node.bcrypt.js,1082,0
database_kbarbary_sep,4692,0
database_keystone-engine_keystone,105243,0
database_khizmax_libcds,142419,0
database_KhronosGroup_glslang,99161,0
database_KhronosGroup_OpenXR-SDK,31366,0
database_KhronosGroup_Vulkan-Hpp,489795,0
database_Kitware_CMake,711035,31
database_KhronosGroup_Vulkan-Samples,1343108,19
database_Kitware_VTK,3566718,172
database_Klipper3d_klipper,726904,0
database_Kobzol_hardware-effects,897,0
database_knolleary_pubsubclient,2497,0
database_krallin_tini,619,0
database_kohler_gifsicle,15547,0
database_kokke_tiny-AES-c,677,0
database_landley_toybox,56034,1
database_larsimmisch_pyalsaaudio,2644,0
database_KomputeProject_kompute,6730,22
database_kpu_kenlm,33684,0
database_laruence_yaf,11602,0
database_lammps_lammps,989458,9
database_ledger_ledger,38934,0
database_lava_matplotlib-cpp,2607,0
database_lbryio_lbrycrd,148321,9
database_lc-soft_LCUI,44802,4
database_lballabio_QuantLib,301757,6
database_LeelaChessZero_lc0,48772,0
database_leethomason_tinyxml2,5812,0
database_Legrandin_pycryptodome,103,0
database_lericson_pylibmc,2398,0
database_lh3_minimap2,110169,0
database_letmaik_pyvirtualcam,84788,0
database_libarchive_libarchive,41,2
database_libevent_libevent,66754,1
database_libcpr_cpr,13794,3
database_libffi_libffi,39376,0
database_libfuse_libfuse,24486,2
database_libnano_primer3-py,24155,0
database_libfuse_sshfs,4846,0
database_libratbag_libratbag,29486,0
database_libretro_RetroArch,1574490,14
database_LibreSprite_LibreSprite,164440,3
database_libuv_libuv,74282,0
database_libjpeg-turbo_libjpeg-turbo,62865,19
database_libusb_libusb,26487,0
database_libgit2_libgit2,0,1
database_LibreCAD_LibreCAD,109829,0
database_libsdl-org_SDL,368100,7
database_lief-project_LIEF,104741,4
database_libvips_libvips,148447,2
database_lightvector_KataGo,125454,0
database_linux-test-project_ltp,436292,21
database_linyacool_WebServer,11946,0
database_littlefs-project_littlefs,10394,0
database_LLNL_zfp,39846,2
database_liuliu_ccv,403915,8
database_LizardByte_Sunshine,33400,0
database_love2d_love,408556,1
database_lmdu_pyfastx,4829,0
database_lpereira_lwan,27567,0
database_LuaJIT_LuaJIT,72954,3
database_LongSoft_UEFITool,16077,0
database_ludlows_PESQ,3147,11
database_luben_zstd-jni,45031,16
database_lua_lua,22416,0
database_ludwigschwardt_python-gnureadline,6271,1
database_lsalzman_enet,4858,0
database_lz4_lz4,18733,0
database_luau-lang_luau,183777,125
database_luxonis_depthai-python,40446,18
database_lvgl_lvgl,295746,0
database_luigirizzo_netmap,52949,1
database_madler_zlib,30025,0
database_MagicStack_immutables,3616,0
database_mamedev_mame,5731637,48
database_lxc_lxc,69221,8
database_mapbox_mapnik-vector-tile,22710,0
database_mapbox_protozero,20597,0
database_mapbox_tippecanoe,31746,0
database_mapeditor_tiled,99315,0
database_maplibre_maplibre-native,1136262,4
database_martanne_vis,23208,0
database_marcobambini_gravity,19550,0
database_mapnik_node-mapnik,45614,0
database_Martinsos_edlib,2009,1
database_matz_streem,10001,0
database_mapnik_mapnik,190912,2
database_martinezjavier_ldd3,7541,1
database_MaskRay_ccls,97802,0
database_mavlink_qgroundcontrol,851483,0
database_mawww_kakoune,32233,0
database_Marco-Sulla_python-frozendict,34521,0
database_Maximus5_ConEmu,326468,23
database_meetecho_janus-gateway,89122,0
database_medooze_media-server-node,219439,0
database_Mbed-TLS_mbedtls,151124,123
database_meganz_sdk,161970,0
database_memcached_memcached,34552,0
database_merbanan_rtl_433,56175,0
database_Meituan-Dianping_SQLAdvisor,234355,2
database_metacall_core,61474,11
database_mgba-emu_mgba,273429,10
database_MicrochipTech_cryptoauthlib,80612,0
database_microsoft_BlingFire,109608,0
database_microsoft_bond,137065,0
database_microsoft_Detours,77744,0
database_microsoft_GSL,3565,0
database_microsoft_CCF,178400,314
database_microsoft_cppwinrt,62059,0
database_microsoft_LightGBM,496863,5
database_microsoft_mimalloc,12643,0
database_microsoft_cpprestsdk,146148,0
database_microsoft_onnxruntime,1402097,4
database_microsoft_node-native-keymap,1801,0
database_microsoft_ebpf-for-windows,410079,443
database_microsoft_SEAL,49155,11
database_microsoft_SPTAG,116968,11
database_microsoft_msix-packaging,587477,0
database_microsoft_msquic,83871,0
database_microsoft_jericho,35226,23
database_microsoft_verona,4536,9
database_microsoft_Windows-driver-samples,293806,2102
database_microsoft_WSL2-Linux-Kernel,19299657,62
database_MidnightCommander_mc,102003,2
database_miek_inspectrum,2793,0
database_mikebrady_shairport-sync,32764,0
database_mit-nlp_MITIE,303112,0
database_mit-pdos_xv6-public,7299,1
database_mit-pdos_xv6-riscv,8450,1
database_mmp_pbrt-v3,264706,9
database_mivion_swisseph,36249,0
database_ml-explore_mlx,50177,0
database_mobile-shell_mosh,10894,0
database_mongodb_libmongocrypt,54137,4
database_mkleehammer_pyodbc,7107,0
database_monero-project_monero,408279,1
database_MSeifert04_iteration_utilities,12646,0
database_mopemope_meinheld,7958,6
database_mozilla_mozjpeg,61216,6
database_mosquito_caio,1637,0
database_msoos_cryptominisat,64572,0
database_Motion-Project_motion,26743,0
database_mscdex_cpu-features,8354,1
database_mruby_mruby,62353,1
database_MultiMC_Launcher,85666,2
database_msteinbeck_tinyspline,2302,0
database_MTG_essentia,122161,0
database_mumble-voip_mumble,302897,0
database_namhyung_uftrace,49185,2
database_murat-dogan_node-datachannel,3063,0
database_nanocurrency_nano-node,5053856,68
database_nanomsg_nanomsg,0,0
database_nanomsg_nng,74530,0
database_nanopb_nanopb,189,0
database_nasa_fprime,67614,0
database_nem0_LumixEngine,115257,33
database_naturalatlas_node-gdal,1176036,61
database_nelhage_reptyr,2651,0
database_netblue30_firejail,0,1
database_networkit_networkit,167258,0
database_NatronGitHub_Natron,606186,546
database_nesbox_TIC-80,825810,216
database_netdata_netdata,168656,17
database_Neargye_magic_enum,19385,0
database_Netflix_dynomite,26296,0
database_neutralinojs_neutralinojs,154376,0
database_neutrinolabs_xrdp,107104,0
database_netty_netty-tcnative,0,0
database_newrelic_node-native-metrics,6834,0
database_nextcloud_desktop,198739,0
database_nghttp2_nghttp2,173342,0
database_nginx_njs,104628,0
database_nicolasff_webdis,0,0
database_nginx_unit,83415,1
database_ninia_jep,11490,0
database_ninja-build_ninja,19890,0
database_NixOS_patchelf,5582,0
database_nlohmann_json,96877,0
database_nmap_nmap,272416,1
database_ntop_nDPI,2124,1
database_nmslib_nmslib,30261,0
database_NREL_EnergyPlus,2602329,29
database_NVIDIA_open-gpu-kernel-modules,1088033,71
database_nmslib_hnswlib,4809,0
database_nmathewson_libevent_obsolete,55885,1
database_nRF24_RF24,9706,0
database_nodejs_node-addon-api,7211,0
database_ntop_n2n,75597,1
database_oatpp_oatpp,32864,0
database_ntop_PF_RING,528284,2
database_OAID_Tengine,106055,0
database_oceanbase_oceanbase,2871350,12
database_official-stockfish_Stockfish,5627,0
database_OGRECave_ogre,363085,0
database_obs-ndi_obs-ndi,1950,0
database_OISF_suricata,0,1
database_olikraus_u8g2,753035,0
database_oneapi-src_oneDNN,921977,552
database_oneapi-src_oneTBB,131263,0
database_open62541_open62541,2067,140
database_openai_atari-py,31008,0
database_openai_triton,19547,0
database_openai_retro,925463,163
database_openalpr_openalpr,50847,0
database_openfheorg_openfhe-development,214135,0
database_OpenMathLib_OpenBLAS,2043418,772
database_opencv_opencv,1351423,225
database_OpenKinect_libfreenect,17018,0
database_openenclave_openenclave,129418,21
database_OpenMined_TenSEAL,8973,11
database_OpenAtomFoundation_pika,94068,37
database_openMVG_openMVG,426774,0
database_OpenPrinting_cups,8199,0
database_openscad_openscad,111773,0
database_OpenRCT2_OpenRCT2,545533,7
database_openrazer_openrazer,12903,0
database_open-source-parsers_jsoncpp,9953,0
database_OpenSC_OpenSC,304,1
database_openssh_openssh-portable,122271,4
database_open-telemetry_opentelemetry-dotnet-instrumentation,177973,0
database_openthread_openthread,157110,0
database_OpenTTD_OpenTTD,230971,698
database_openucx_ucx,231953,4
database_openvenues_libpostal,52045,0
database_OpenVPN_openvpn,100468,1
database_openvswitch_ovs,312130,22
database_OpenXcom_OpenXcom,117760,0
database_OSGeo_gdal,1059686,61
database_OpenXRay_xray-16,1426582,9
database_openwall_john,327496,42
database_orangeduck_Cello,14364,0
database_openzfs_zfs,0,217
database_oracle_python-cx_Oracle,49977,0
database_ossec_ossec-hids,604,0
database_otland_forgottenserver,55349,50
database_ostreedev_ostree,77136,0
database_osqzss_gps-sdr-sim,4346,0
database_ossrs_srs,670102,0
database_OtterBrowser_otter-browser,109493,0
database_Overv_VulkanTutorial,22598,0
database_PaddlePaddle_FastDeploy,500968,0
database_ouster-lidar_ouster_example,25023,0
database_owasp-modsecurity_ModSecurity,66435,1
database_panda3d_panda3d,594040,0
database_pangweiwei_slua,16779,0
database_pantor_ruckig,37242,0
database_ParallelSSH_ssh2-python,159190,0
database_patrikhuber_eos,324548,0
database_patriciogonzalezvivo_glslViewer,272992,2
database_pbek_QOwnNotes,191917,0
database_pbatard_rufus,0,15
database_PCSX2_pcsx2,551415,0
database_Paxa_fast_excel,32896,0
database_pellepl_spiffs,0,0
database_pbrady_fastcache,1007,0
database_pganalyze_pg_query_go,136105,1
database_phpredis_phpredis,0,1
database_PeculiarVentures_pkcs11js,6357,0
database_P-H-C_phc-winner-argon2,3373,0
database_pistacheio_pistache,34035,0
database_pierreinglebert_node-zopfli,9874,0
database_plasma-umass_coz,11405,0
database_pjreddie_darknet,28638,0
database_pitrou_pickle5-backport,9513,0
database_pmed_v8pp,5339,0
database_pnggroup_libpng,58467,10
database_pmneila_PyMCubes,734,16
database_pocoproject_poco,256047,25
database_polm_fugashi,330,0
database_postgres_postgres,996258,9
database_potassco_clingo,329064,2506
database_pqrs-org_Karabiner-Elements,501740,0
database_PowerDNS_pdns,201727,2
database_project-chip_connectedhomeip,1164907,7
database_projectchrono_chrono,663248,6
database_project-gemmi_gemmi,48087,0
database_projectM-visualizer_projectm,83047,0
database_prusa3d_Prusa-Firmware,97078,0
database_pybind_pybind11,24661,2
database_protobuf-c_protobuf-c,8931,1
database_Project-OSRM_osrm-backend,309167,4
database_protocolbuffers_protobuf,600394,2
database_PurpleI2P_i2pd,54283,0
database_psycopg_psycopg2,14529,0
database_pygame_pygame,100484,536
database_pyca_pynacl,44591,735
database_pygobject_pycairo,8873,0
database_pyrogram_tgcrypto,818,0
database_pymumu_smartdns,42801,0
database_python-greenlet_greenlet,4849,16
database_pyranges_ncls,18464,0
database_python-lz4_python-lz4,9127,0
database_pytorch_cpuinfo,296655,0
database_pytorch_FBGEMM,667400,0
database_pytries_DAWG,48638,0
database_qbittorrent_qBittorrent,55552,0
database_pytroll_aggdraw,58449,0
database_qulacs_qulacs,39158,0
database_qinguoyi_TinyWebServer,2724,0
database_qpdf_qpdf,61904,0
database_quantumlib_qsim,79101,16
database_quickfix_quickfix,620416,0
database_quickjs-zh_QuickJS,28683,2
database_quantumlib_Stim,78896,19
database_randombit_botan,128327,0
database_raspberrypi_linux,20616671,65
database_qemu_qemu,7707120,1449
database_rapid7_mettle,21822,6
database_radareorg_radare2,63,23
database_rathena_rathena,271664,0
database_Qv2ray_Qv2ray,151719,4
database_raysan5_raylib,0,35
database_RediSearch_RediSearch,299568,2607
database_rbfx_rbfx,2468056,190
database_rbock_sqlpp11,29989,0
database_redis_hiredis,9733,0
database_redis_redis,407,6
database_rethinkdb_rethinkdb,168334,1
database_Restream_reindexer,167075,5
database_RfidResearchGroup_proxmark3,2195,2
database_rhash_RHash,19977,1
database_rism-digital_verovio,165702,0
database_rofl0r_proxychains-ng,3644,0
database_rordenlab_dcm2niix,30411,0
database_rizinorg_cutter,729601,42
database_rui314_8cc,9685,0
database_rizsotto_Bear,9169,0
database_romgrk_node-gtk,9202,0
database_RoaringBitmap_croaring-rs,18474,0
database_Rob--_memoryjs,1954,0
database_rr-debugger_rr,119350,0
database_robertdavidgraham_masscan,41775,0
database_rui314_chibicc,9379,0
database_rui314_mold,303915,0
database_roy-ht_editdistance,3093,0
database_Rust-for-Linux_linux,21628111,61
database_rust-fuzz_libfuzzer,9924,0
database_rxi_microui,2503,0
database_s3fs-fuse_s3fs-fuse,21618,0
database_saghul_pyuv,44570,0
database_saitoha_libsixel,28043,0
database_samtools_htslib,81719,2
database_SamuraiT_mecab-python3,0,0
database_samyk_pwnat,2391,0
database_sandboxie-plus_Sandboxie,103202,17
database_satori-com_tcpkali,38099,0
database_scummvm_scummvm,3916549,32
database_SanderMertens_flecs,314060,2
database_SchedMD_slurm,498188,3
