database_rxi_microui,2503,28
database_s3fs-fuse_s3fs-fuse,21618,103
database_saghul_pyuv,44570,820
database_saitoha_libsixel,28043,9372
database_samtools_htslib,81719,3819
database_SamuraiT_mecab-python3,0,199
database_samyk_pwnat,2391,59
database_sandboxie-plus_Sandboxie,103202,5171
database_SanderMertens_flecs,314060,959
database_sass_libsass,31681,366
database_satori-com_tcpkali,38099,428
database_SchedMD_slurm,498188,19457
database_schoolpost_PiDNG,1138,17
database_schwehr_libais,71023,53
database_scummvm_scummvm,3916549,142523
database_scylladb_seastar,1898688,3388
database_seclab-ucr_INTANG,9771,11
database_seladb_PcapPlusPlus,71259,596
database_sergey-dryabzhinsky_python-zstd,89095,120
database_SergiusTheBest_plog,14257,83
database_Serial-Studio_Serial-Studio,180360,290
database_session-replay-tools_tcpcopy,8181,39
database_seung-lab_connected-components-3d,1535,32
database_seung-lab_euclidean-distance-transform-3d,1811,37
database_SFML_SFML,96797,382
database_shadowsocks_ChinaDNS,1026,13
database_ShadowsocksR-Live_shadowsocksr-native,411445,1535
database_shadowsocks_shadowsocks-libev,33848,125
database_shaka-project_shaka-packager,2335524,11934
database_shellphish_how2heap,13677,45
database_ShiqiYu_libfacedetection,1600,97
database_siemens_jailhouse,44239,0
database_Sigil-Ebook_Sigil,243133,1862
database_simbody_simbody,267872,2610
database_simdjson_simdjson,54756,701
database_simongog_sdsl-lite,106238,179
database_SINGROUP_dscribe,220037,265
database_skeeto_endlessh,729,0
database_skywind3000_kcp,1598,0
database_slembcke_Chipmunk2D,29759,152
database_sleuthkit_sleuthkit,99643,566
database_smihica_pyminizip,23565,51
database_SmingHub_Sming,110592,346
database_Smorodov_Multitarget-tracker,106620,346
database_Snapchat_KeyDB,691012,4112
database_snap-stanford_snap,218451,5039
database_snowballstem_snowball,15305,32
database_socketio_socket.io-client-cpp,184523,290
database_SoftEtherVPN_SoftEtherVPN,298908,1842
database_Softmotions_ejdb,19874,1373
database_sogou_workflow,42920,793
database_sphinxsearch_sphinx,133423,4938
database_sqlcipher_sqlcipher,291090,44244
database_sqlitebrowser_sqlitebrowser,89957,1433
database_sqlite_sqlite,291735,44539
database_squeaky-pl_japronto,4668,17
database_srdja_Collections-C,15927,284
database_srsran_srsRAN_4G,353488,21008
database_ssloy_tinyrenderer,669,38
database_stanfordnlp_GloVe,1229,6
database_Stellarium_stellarium,192820,5670
database_stellar_stellar-core,853781,32075
database_stephane_libmodbus,5453,0
database_StereoKit_StereoKit,111548,1722
database_stlink-org_stlink,0,13
database_storpipfugl_pykdtree,8742,61
database_strongswan_strongswan,0,36480
database_strukturag_libde265,41266,304
database_strukturag_libheif,49625,439
database_stub42_pytz,7656,80
database_subsurface_subsurface,57519,2438
database_sumatrapdfreader_sumatrapdf,1052430,8253
database_sustrik_libmill,14035,260
database_swig_swig,86778,355
database_swoole_swoole-src,144842,1179
database_Syllo_nvtop,11602,169
database_symless_synergy-core,64912,1459
database_Sysinternals_ProcDump-for-Linux,33810,565
database_sysown_proxysql,132157,68150
database_sysstat_sysstat,0,742
database_systemd_python-systemd,2346,21
database_systemd_systemd,0,34107
database_szad670401_HyperLPR,17407,932
database_taosdata_TDengine,390063,20307
database_taskflow_taskflow,441223,13208
database_tboox_tbox,86338,96
database_tdlib_td,277581,
database_tdlib_telegram-bot-api,293561,
database_teeworlds_teeworlds,84485,1251
database_TelegramMessenger_MTProxy,22658,458
database_Tencent_mars,672301,1021
database_Tencent_ncnn,279429,6931
database_Tencent_phxqueue,19967,4875
database_Tencent_phxrpc,8895,1869
database_Tencent_puerts,305024,437
database_Tencent_rapidjson,93287,2381
database_Tencent_TNN,423389,378
database_Tencent_xLua,247201,94
database_terralang_terra,12664,756
database_tesseract-ocr_tesseract,113569,2686
database_TheAlgorithms_C-Plus-Plus,30053,300
database_TheAlgorithms_C,0,204
database_thedmd_imgui-node-editor,60883,1813
database_ThePhD_sol2,45081,90
database_The-Powder-Toy_The-Powder-Toy,75582,7211
database_the-tcpdump-group_libpcap,44429,568
database_the-tcpdump-group_tcpdump,85539,112
database_TheWover_donut,12443,0
database_ThrowTheSwitch_Unity,15607,0
database_tianocore_edk2,10148,8496
database_Tieske_rpi-gpio,2367,0
database_TigerVNC_tigervnc,63886,316
database_timescale_timescaledb,81950,429
database_tinyobjloader_tinyobjloader,16116,65
database_tinyproxy_tinyproxy,6358,186
database_tmate-io_tmate,38419,291
database_tmux_tmux,68578,716
database_TokTok_c-toxcore,79763,553
database_ton-blockchain_ton,1182768,11948
database_tonybaloney_Pyjion,1995356,314
database_torvalds_linux,21634492,37111
database_trailofbits_pe-parse,5632,43
database_transmission_transmission,228916,654
database_trapexit_mergerfs,33709,321
database_traviscross_mtr,10486,27
database_tree-sitter_py-tree-sitter,28524,143
database_tree-sitter_tree-sitter-html,3234,0
database_trilogy-libraries_trilogy,0,4
database_trojan-gfw_trojan,2815,175
database_tsl0922_ttyd,1793,1
database_tstack_lnav,252549,3496
database_turanszkij_WickedEngine,595163,44237
database_tvheadend_tvheadend,0,34591
database_twitter-forks_mysql,1214258,24615
database_twitter_twemproxy,15251,165
database_uber_h3,17209,47
database_UB-Mannheim_tesseract,158909,2413
database_u-boot_u-boot,2198086,15683
database_ultrajson_ultrajson,23792,82
database_umlaeute_v4l2loopback,6435,78
database_unbit_uwsgi,93371,441
database_uncrustify_uncrustify,115631,491
database_uNetworking_uWebSockets.js,371827,7953
database_uNetworking_uWebSockets,3391,356
database_unicorn-engine_unicorn,346231,3146
database_universal-ctags_ctags,173012,1157
database_upx_upx,30330,307
database_USCiLab_cereal,31708,3206
database_util-linux_util-linux,0,1954
database_vaibhavpandeyvpz_apkstudio,6037,151
database_ValveSoftware_GameNetworkingSockets,911428,1462
database_ValveSoftware_openvr,90478,199
database_valyala_gozstd,92452,137
database_vanhauser-thc_thc-hydra,23175,232
database_vapoursynth_vapoursynth,47312,1262
database_varnishcache_varnish-cache,110432,3295
database_veandco_go-sdl2,36141,1
database_veracrypt_VeraCrypt,178209,239
database_versatica_mediasoup,53162,27764
database_VirusTotal_yara-python,71204,4925
database_VirusTotal_yara,68576,4923
database_visit1985_mdp,1925,0
database_Vita3K_Vita3K,2128707,1
database_vmprof_vmprof-python,10002,228
database_VowpalWabbit_vowpal_wabbit,79669,3804
database_vstakhov_libucl,17291,545
database_wangyu-_tinyfecVPN,12911,344
database_wangyu-_udp2raw,18692,313
database_wangyu-_UDPspeeder,12098,342
database_warmcat_libwebsockets,281926,4523
database_Warzone2100_warzone2100,449185,5561
database_wasm3_wasm3,22883,1013
database_WasmEdge_WasmEdge,87999,809
database_WebAssembly_wabt,705110,797
database_weechat_weechat,259699,8478
database_weidai11_cryptopp,109387,1735
database_werman_noise-suppression-for-voice,638009,10091
database_WerWolv_ImHex,291634,11055
database_wesnoth_wesnoth,234810,5142
database_westes_flex,25,618
database_wg_wrk,4726,18548
database_wheybags_freeablo,1014351,2187
database_wifiphisher_roguehostapd,218619,0
database_wiire-a_pixiewps,13713,0
database_willemt_raft,6782,23
database_Wind4_vlmcsd,16601,42
database_WinMerge_winmerge,535336,5708
database_wiredtiger_wiredtiger,190002,18909
database_WiringPi_WiringPi,13708,17
database_wisdompeak_LeetCode,61406,104
database_wiseman_py-webrtcvad,4262,30
database_wjakob_nanobind,17809,827
database_wjwwood_serial,3233,39
database_WojciechMula_pyahocorasick,4819,9
database_wolfpld_tracy,199537,742
database_wolfSSL_wolfssl,473221,4124
database_wwmm_easyeffects,26372,5
database_wxWidgets_wxWidgets,1345950,5471
database_Xaymar_obs-StreamFX,435737,175
database_Xfennec_progress,1113,115
database_XiaoMi_mace,425704,2149
database_Xilinx_linux-xlnx,20573851,53744
database_xioTechnologies_Fusion,1659,0
database_xiph_rnnoise,13787,1
database_xmlsec_python-xmlsec,3952,3
database_xmrig_xmrig,164362,2530
database_xoreaxeaxeax_movfuscator,13982,985
database_xournalpp_xournalpp,59795,500
database_xroche_httrack,50093,675
database_xrootd_xrootd,242729,3576
database_xtacocorex_CHIP_IO,4535,10
database_YannickJadoul_Parselmouth,727956,10111
database_yanyiwu_cppjieba,42424,153
database_yarrick_iodine,8590,47
database_yarrick_pingfs,1386,17
database_yedf2_handy,4852,63
database_yitter_IdGenerator,1668,70
database_YosysHQ_yosys,140137,72
database_yrutschle_sslh,10738,117
database_yyzybb537_libgo,352533,43
database_Z3Prover_z3,497188,19422
database_zealdocs_zeal,6370,396
database_zeroc-ice_ice,383099,4051
database_zeromq_czmq,46250,610
database_zeromq_libzmq,61547,4184
database_zerotier_ZeroTierOne,241682,301
database_zeux_meshoptimizer,23365,207
database_zeux_pugixml,25675,413
database_zhaojh329_rtty,3859,0
database_zlgopen_awtk,88522,7208
database_ZLMediaKit_ZLMediaKit,41888,1371
database_zmap_zmap,13930,104
database_znc_znc,87724,18909
database_zrax_pycdc,8111,64
database_zserge_jsmn,972,0
database_Zuzu-Typ_PyGLM,115702,119
database_zxing-cpp_zxing-cpp,26403,541
database_zyantific_zydis,26275,67
